run_id,pr_number,energy_baseline_fullcov_J,savings_80pct_%,savings_90pct_%,savings_95pct_%
17514052894,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17512698526,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17508688201,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17508633044,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
17508575096,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17506701571,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17501390459,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17497134022,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17490091587,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17481023914,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17473319716,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17471187870,4663,154.27,0.0,0.0,0.0
17442858398,4682,683.862,83.13958079261606,83.13958079261606,83.13958079261606
17434049518,4708,228.764,0.0,0.0,0.0
17427377877,4708,228.764,0.0,0.0,0.0
17402175916,4708,228.764,0.0,0.0,0.0
17401754376,4708,228.764,0.0,0.0,0.0
17388873635,4708,228.764,0.0,0.0,0.0
17388281530,4708,228.764,0.0,0.0,0.0
17388247492,4492,234.457,53.713474112523826,53.713474112523826,0.0
17381917122,4708,228.764,0.0,0.0,0.0
17367041087,4708,228.764,0.0,0.0,0.0
17318157790,4684,1807.232,93.29571410864791,0.0,0.0
17316410776,4682,683.862,83.13958079261606,83.13958079261606,83.13958079261606
17309020460,4663,154.27,0.0,0.0,0.0
17308555295,4684,1807.232,93.29571410864791,0.0,0.0
17307484815,4663,154.27,0.0,0.0,0.0
17307324294,4684,1807.232,93.29571410864791,0.0,0.0
17288533339,4663,154.27,0.0,0.0,0.0
17285368296,4684,1807.232,93.29571410864791,0.0,0.0
17276797937,4608,1000000000000.0,0.0,0.0,0.0
17271115341,4608,1000000000000.0,0.0,0.0,0.0
17255420943,4684,1807.232,93.29571410864791,0.0,0.0
17253039717,4608,1000000000000.0,0.0,0.0,0.0
17250070810,4608,1000000000000.0,0.0,0.0,0.0
17249775733,4608,1000000000000.0,0.0,0.0,0.0
17249264360,4608,1000000000000.0,0.0,0.0,0.0
17245348329,4608,1000000000000.0,0.0,0.0,0.0
17243272064,4608,1000000000000.0,0.0,0.0,0.0
17240690203,4684,1807.232,93.29571410864791,0.0,0.0
17221682218,4684,1807.232,93.29571410864791,0.0,0.0
17220327947,4684,1807.232,93.29571410864791,0.0,0.0
17219681801,4608,1000000000000.0,0.0,0.0,0.0
17219560243,4608,1000000000000.0,0.0,0.0,0.0
17215741372,4608,1000000000000.0,0.0,0.0,0.0
17209499373,4684,1807.232,93.29571410864791,0.0,0.0
17193947950,4684,1807.232,93.29571410864791,0.0,0.0
17179220347,4684,1807.232,93.29571410864791,0.0,0.0
17173451944,4684,1807.232,93.29571410864791,0.0,0.0
17161844965,4608,1000000000000.0,0.0,0.0,0.0
17139093444,4608,1000000000000.0,0.0,0.0,0.0
17126257739,4684,1807.232,93.29571410864791,0.0,0.0
17082669676,4608,1000000000000.0,0.0,0.0,0.0
17081743066,4608,1000000000000.0,0.0,0.0,0.0
