file,lines_total,lines_hit_any
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_gyration.cpp,50,49
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_gyration.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_gyration_chunk.cpp,158,108
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_gyration_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_heat_flux.cpp,89,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_heat_flux.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_improper.cpp,30,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_improper.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_improper_local.cpp,131,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_improper_local.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_inertia_chunk.cpp,93,91
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_inertia_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_ke.cpp,27,24
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_ke.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_ke_atom.cpp,43,36
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_ke_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_msd.cpp,133,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_msd.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_msd_chunk.cpp,108,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_msd_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_omega_chunk.cpp,172,172
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_omega_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_orientorder_atom.cpp,389,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_orientorder_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pair.cpp,71,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pair.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pair_local.cpp,194,146
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pair_local.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pe.cpp,55,45
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pe.h,2,2
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pe_atom.cpp,97,88
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pe_atom.h,2,2
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pressure.cpp,197,137
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_pressure.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_property_atom.cpp,1318,236
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_property_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_property_chunk.cpp,117,85
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_property_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_property_grid.cpp,295,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_property_grid.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_property_local.cpp,565,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_property_local.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_rdf.cpp,236,113
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_rdf.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_reduce.cpp,491,297
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_reduce.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_reduce_chunk.cpp,230,139
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_reduce_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_reduce_region.cpp,98,54
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_reduce_region.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_slice.cpp,196,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_slice.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_stress_atom.cpp,213,110
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_stress_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp.cpp,71,70
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp.h,2,2
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_chunk.cpp,424,147
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_com.cpp,124,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_com.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_deform.cpp,169,101
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_deform.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_partial.cpp,178,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_partial.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_profile.cpp,357,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_profile.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_ramp.cpp,180,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_ramp.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_region.cpp,152,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_region.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_sphere.cpp,191,104
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_temp_sphere.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_torque_chunk.cpp,88,87
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_torque_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_vacf.cpp,64,55
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_vacf.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_vacf_chunk.cpp,106,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_vacf_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_vcm_chunk.cpp,71,69
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/compute_vcm_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/create_atoms.cpp,907,478
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/create_atoms.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/create_bonds.cpp,375,173
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/create_bonds.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/create_box.cpp,166,98
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/create_box.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/delete_atoms.cpp,568,458
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/delete_atoms.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/delete_bonds.cpp,378,223
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/delete_bonds.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/deprecated.cpp,34,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/deprecated.h,13,12
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral.cpp,264,128
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral.h,15,14
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral_deprecated.cpp,10,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral_deprecated.h,6,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral_hybrid.cpp,202,161
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral_hybrid.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral_write.cpp,96,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral_write.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral_zero.cpp,41,37
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dihedral_zero.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/displace_atoms.cpp,250,72
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/displace_atoms.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/domain.cpp,1299,753
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/domain.h,11,11
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump.cpp,737,428
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump.h,7,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_atom.cpp,455,377
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_cfg.cpp,171,160
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_cfg.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_custom.cpp,2217,1005
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_custom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_deprecated.cpp,8,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_deprecated.h,9,5
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_grid.cpp,482,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_grid.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_grid_vtk.cpp,81,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_grid_vtk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_image.cpp,1658,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_image.h,5,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_local.cpp,337,255
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_local.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_movie.cpp,35,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_movie.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_xyz.cpp,122,94
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/dump_xyz.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/error.cpp,107,85
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/error.h,20,20
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/exceptions.h,6,5
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/file_writer.h,4,4
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/finish.cpp,397,207
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix.cpp,299,169
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix.h,111,25
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_adapt.cpp,595,207
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_adapt.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_addforce.cpp,224,153
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_addforce.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_atom.cpp,238,133
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_chunk.cpp,669,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_correlate.cpp,389,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_correlate.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_grid.cpp,1316,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_grid.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_histo.cpp,625,248
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_histo.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_histo_weight.cpp,320,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_histo_weight.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_time.cpp,676,342
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_ave_time.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_aveforce.cpp,159,127
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_aveforce.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_balance.cpp,155,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_balance.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_bond_history.cpp,197,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_bond_history.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_box_relax.cpp,549,94
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_box_relax.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_deform.cpp,651,318
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_deform.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_deposit.cpp,595,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_deposit.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_deprecated.cpp,25,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_deprecated.h,9,7
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_dt_reset.cpp,103,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_dt_reset.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_dummy.cpp,34,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_dummy.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_efield.cpp,288,222
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_efield.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_enforce2d.cpp,64,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_enforce2d.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_evaporate.cpp,190,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_evaporate.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_external.cpp,155,132
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_external.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_gravity.cpp,221,119
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_gravity.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_group.cpp,133,91
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_group.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_halt.cpp,190,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_halt.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_heat.cpp,179,90
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_heat.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_indent.cpp,493,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_indent.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_langevin.cpp,446,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_langevin.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_lineforce.cpp,47,41
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_lineforce.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_minimize.cpp,102,38
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_minimize.h,2,2
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_momentum.cpp,108,102
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_momentum.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_move.cpp,1048,540
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_move.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_neigh_history.cpp,451,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_neigh_history.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nh.cpp,1467,1079
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nh_sphere.cpp,111,52
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nph.cpp,10,10
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nph.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nph_sphere.cpp,10,10
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nph_sphere.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_npt.cpp,10,10
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_npt.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_npt_sphere.cpp,10,10
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_npt_sphere.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nve.cpp,90,88
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nve.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nve_limit.cpp,129,117
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nve_limit.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nve_noforce.cpp,33,33
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nve_noforce.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nve_sphere.cpp,145,132
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nve_sphere.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nvt.cpp,7,7
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nvt.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nvt_sllod.cpp,52,48
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nvt_sllod.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nvt_sphere.cpp,7,7
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_nvt_sphere.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_pair.cpp,172,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_pair.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_planeforce.cpp,47,41
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_planeforce.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_press_berendsen.cpp,277,125
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_press_berendsen.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_press_langevin.cpp,487,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_press_langevin.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_print.cpp,94,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_print.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_property_atom.cpp,634,496
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_property_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_read_restart.cpp,42,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_read_restart.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_recenter.cpp,112,102
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_recenter.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_respa.cpp,62,38
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_respa.h,2,2
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_restrain.cpp,441,375
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_restrain.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_set.cpp,22,21
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_set.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_setforce.cpp,204,164
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_setforce.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_spring.cpp,208,190
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_spring.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_spring_chunk.cpp,141,125
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_spring_chunk.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_spring_self.cpp,188,150
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_spring_self.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_atom.cpp,148,96
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_force.cpp,60,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_force.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_global.cpp,96,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_global.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_local.cpp,52,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_local.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_state.cpp,925,177
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_store_state.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_temp_berendsen.cpp,128,80
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_temp_berendsen.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_temp_rescale.cpp,129,85
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_temp_rescale.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_thermal_conductivity.cpp,192,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_thermal_conductivity.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_vector.cpp,177,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_vector.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_viscous.cpp,64,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_viscous.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_wall.cpp,236,152
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_wall_harmonic.cpp,33,30
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_wall_harmonic.h,2,2
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_wall_lj1043.cpp,49,48
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_wall_lj1043.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/fix_wall_lj126.cpp,44,41
