run_id,pr_number,changed_lines_mapped,coverable_changed_lines,max_change_cov,pareto_points,status,energy_j_at_80pct,suite_size_at_80pct,energy_j_at_90pct,suite_size_at_90pct,energy_j_at_95pct,suite_size_at_95pct,time_s_at_80pct,time_s_at_90pct,time_s_at_95pct,energy_frac_of_full_at_80pct,energy_savings_pct_at_80pct,energy_frac_of_full_at_90pct,energy_savings_pct_at_90pct,energy_frac_of_full_at_95pct,energy_savings_pct_at_95pct,suite_frac_of_full_at_80pct,suite_frac_of_full_at_90pct,suite_frac_of_full_at_95pct,delta_energy_80_to_90_j,delta_energy_90_to_95_j,delta_suite_80_to_90,delta_suite_90_to_95
17526757547,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17521047832,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17519960825,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17519826764,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17517677450,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17514052894,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17512698526,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17508688201,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17508633044,4640,53,53,1.0,2,ok,9961.285,81.0,10119.885000000002,82.0,10119.885000000002,82.0,,,,0.05281691074334262,94.71830892566574,0.05365784261547501,94.6342157384525,0.05365784261547501,94.6342157384525,0.13213703099510604,0.13376835236541598,0.13376835236541598,158.60000000000218,0.0,1.0,0.0
17508575096,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17506701571,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17501390459,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17497134022,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17490091587,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17481023914,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17473319716,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17471187870,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0,,,,0.03169261197766094,96.83073880223391,0.03169261197766094,96.83073880223391,0.03169261197766094,96.83073880223391,0.07504078303425775,0.07504078303425775,0.07504078303425775,0.0,0.0,0.0,0.0
17442858398,4682,50,50,1.0,2,ok,7438.754,54.0,7438.754,54.0,7438.754,54.0,,,,0.03944189992151443,96.05581000784855,0.03944189992151443,96.05581000784855,0.03944189992151443,96.05581000784855,0.08809135399673736,0.08809135399673736,0.08809135399673736,0.0,0.0,0.0,0.0
